Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Saturday 2 January 2021,00:00,Fair,0°,9,93%,1011 hPa
Saturday 2 January 2021,00:30,Fair,0°,2,93%,1011 hPa
Saturday 2 January 2021,01:00,Fair,1°,4,80%,1011 hPa
Saturday 2 January 2021,01:30,Fair,-1°,Calm,93%,1011 hPa
Saturday 2 January 2021,02:00,Mostly Cloudy,0°,2,86%,1011 hPa
Saturday 2 January 2021,02:30,Partly Cloudy,0°,4,86%,1011 hPa
Saturday 2 January 2021,03:00,Fair,0°,7,74%,1011 hPa
Saturday 2 January 2021,03:30,Clear,0°,6,69%,1011 hPa
Saturday 2 January 2021,04:00,Clear,0°,7,69%,1011 hPa
Saturday 2 January 2021,04:30,Clear,-2°,6,80%,1011 hPa
Saturday 2 January 2021,05:00,Clear,0°,11,69%,1011 hPa
Saturday 2 January 2021,05:30,Clear,-2°,9,80%,1011 hPa
Saturday 2 January 2021,06:00,Clear,-3°,6,80%,1011 hPa
Saturday 2 January 2021,06:30,Clear,-2°,9,80%,1011 hPa
Saturday 2 January 2021,07:00,Clear,-3°,6,80%,1011 hPa
Saturday 2 January 2021,07:30,Clear,-2°,4,74%,1011 hPa
Saturday 2 January 2021,08:00,Clear,-3°,Calm,80%,1011 hPa
Saturday 2 January 2021,08:30,Clear,-3°,4,80%,1011 hPa
Saturday 2 January 2021,09:00,Clear,-3°,7,80%,1012 hPa
Saturday 2 January 2021,09:30,Fair,-3°,4,86%,1012 hPa
Saturday 2 January 2021,10:00,Fair,-1°,4,74%,1012 hPa
Saturday 2 January 2021,10:30,Fair,1°,7,69%,1012 hPa
Saturday 2 January 2021,11:00,Fair,2°,7,60%,1012 hPa
Saturday 2 January 2021,11:30,Fair,3°,4,60%,1012 hPa
Saturday 2 January 2021,12:00,Fair,4°,13,52%,1012 hPa
Saturday 2 January 2021,12:30,Fair,5°,20,52%,1013 hPa
Saturday 2 January 2021,13:00,Partly Cloudy,5°,19,48%,1012 hPa
Saturday 2 January 2021,13:30,Fair,6°,20,49%,1012 hPa
Saturday 2 January 2021,14:00,Fair,5°,24,52%,1012 hPa
Saturday 2 January 2021,14:30,Fair,5°,22,45%,1012 hPa
Saturday 2 January 2021,15:00,Partly Cloudy,4°,19,52%,1012 hPa
Saturday 2 January 2021,15:30,Fair,4°,17,52%,1013 hPa
Saturday 2 January 2021,16:00,Fair,4°,19,52%,1013 hPa
Saturday 2 January 2021,16:30,Fair,4°,11,52%,1013 hPa
Saturday 2 January 2021,17:00,Fair,3°,15,56%,1013 hPa
Saturday 2 January 2021,17:30,Fair,3°,9,51%,1014 hPa
Saturday 2 January 2021,18:00,Fair,3°,6,56%,1014 hPa
Saturday 2 January 2021,18:30,Fair,2°,6,60%,1014 hPa
Saturday 2 January 2021,19:00,Fair,1°,Calm,64%,1014 hPa
Saturday 2 January 2021,19:30,Fair,1°,6,64%,1014 hPa
Saturday 2 January 2021,20:00,Fair,-1°,2,69%,1014 hPa
Saturday 2 January 2021,20:30,Clear,-1°,Calm,69%,1014 hPa
Saturday 2 January 2021,21:00,Clear,-1°,6,69%,1014 hPa
Saturday 2 January 2021,21:30,Clear,1°,4,59%,1015 hPa
Saturday 2 January 2021,22:00,Clear,-1°,4,64%,1015 hPa
Saturday 2 January 2021,22:30,Clear,0°,6,59%,1015 hPa
Saturday 2 January 2021,23:00,Clear,-1°,4,64%,1015 hPa
Saturday 2 January 2021,23:30,Clear,-1°,Calm,69%,1015 hPa
Monday 4 January 2021,00:00,Fair,3°,13,65%,1012 hPa
Monday 4 January 2021,00:30,Fair,3°,11,65%,1012 hPa
Monday 4 January 2021,01:00,Fair,3°,9,65%,1012 hPa
Monday 4 January 2021,01:30,Fair,2°,7,69%,1011 hPa
Monday 4 January 2021,02:00,Fair,0°,9,80%,1011 hPa
Monday 4 January 2021,02:30,Fair,1°,9,80%,1011 hPa
Monday 4 January 2021,03:00,Fair,0°,2,86%,1011 hPa
Monday 4 January 2021,03:30,Fair,-1°,6,86%,1011 hPa
Monday 4 January 2021,04:00,Partly Cloudy,-1°,9,86%,1011 hPa
Monday 4 January 2021,04:30,Partly Cloudy,-2°,6,93%,1011 hPa
Monday 4 January 2021,05:00,Partly Cloudy,-1°,7,93%,1011 hPa
Monday 4 January 2021,05:30,Partly Cloudy,-2°,6,93%,1011 hPa
Monday 4 January 2021,06:00,Partly Cloudy,-2°,6,93%,1011 hPa
Monday 4 January 2021,06:30,Partly Cloudy,0°,11,80%,1011 hPa
Monday 4 January 2021,07:00,Partly Cloudy,2°,15,64%,1011 hPa
Monday 4 January 2021,07:30,Partly Cloudy,-1°,6,80%,1011 hPa
Monday 4 January 2021,08:00,Partly Cloudy,2°,11,64%,1011 hPa
Monday 4 January 2021,08:30,Fair,-2°,7,86%,1011 hPa
Monday 4 January 2021,09:00,Fair,0°,7,74%,1011 hPa
Monday 4 January 2021,09:30,Fair,2°,13,64%,1011 hPa
Monday 4 January 2021,10:00,Clear,3°,15,60%,1011 hPa
Monday 4 January 2021,10:30,Clear,4°,13,56%,1011 hPa
Monday 4 January 2021,11:00,Fair,4°,13,56%,1011 hPa
Monday 4 January 2021,11:30,Fair,4°,13,56%,1011 hPa
Monday 4 January 2021,12:00,Fair,5°,11,52%,1010 hPa
Monday 4 January 2021,12:30,Fair,6°,17,49%,1010 hPa
Monday 4 January 2021,13:00,Fair,6°,15,49%,1009 hPa
Monday 4 January 2021,13:30,Partly Cloudy,6°,17,49%,1009 hPa
Monday 4 January 2021,14:00,Partly Cloudy,5°,19,48%,1009 hPa
Monday 4 January 2021,14:30,Partly Cloudy,7°,15,42%,1008 hPa
Monday 4 January 2021,15:00,Mostly Cloudy,7°,24,42%,1008 hPa
Monday 4 January 2021,15:30,Partly Cloudy,7°,19,42%,1008 hPa
Monday 4 January 2021,16:00,Partly Cloudy,7°,24,42%,1008 hPa
Monday 4 January 2021,16:30,Fair,7°,20,45%,1008 hPa
Monday 4 January 2021,17:00,Partly Cloudy,6°,19,45%,1008 hPa
Monday 4 January 2021,17:30,Partly Cloudy,6°,22,42%,1009 hPa
Monday 4 January 2021,18:00,Partly Cloudy,4°,17,52%,1009 hPa
Monday 4 January 2021,18:30,Mostly Cloudy,5°,19,48%,1009 hPa
Monday 4 January 2021,19:00,Mostly Cloudy,4°,19,56%,1009 hPa
Monday 4 January 2021,19:30,Partly Cloudy,3°,7,60%,1009 hPa
Monday 4 January 2021,20:00,Partly Cloudy,2°,11,64%,1010 hPa
Monday 4 January 2021,20:30,Partly Cloudy,3°,7,56%,1010 hPa
Monday 4 January 2021,21:00,Fair,1°,2,64%,1010 hPa
Monday 4 January 2021,21:30,Partly Cloudy,0°,4,69%,1010 hPa
Monday 4 January 2021,22:00,Partly Cloudy,0°,4,69%,1010 hPa
Monday 4 January 2021,22:30,Partly Cloudy,0°,4,69%,1010 hPa
Monday 4 January 2021,23:00,Partly Cloudy,0°,6,69%,1011 hPa
Monday 4 January 2021,23:30,Partly Cloudy,-1°,6,74%,1011 hPa
Tuesday 5 January 2021,00:00,Partly Cloudy,-1°,4,80%,1011 hPa
Tuesday 5 January 2021,00:30,Partly Cloudy,-1°,2,80%,1011 hPa
Tuesday 5 January 2021,01:00,Partly Cloudy,-2°,4,80%,1011 hPa
Tuesday 5 January 2021,01:30,Partly Cloudy,-3°,4,86%,1011 hPa
Tuesday 5 January 2021,02:00,Partly Cloudy,-3°,4,86%,1011 hPa
Tuesday 5 January 2021,02:30,Partly Cloudy,-3°,6,86%,1011 hPa
Tuesday 5 January 2021,03:00,Partly Cloudy,-3°,Calm,86%,1011 hPa
Tuesday 5 January 2021,03:30,Clear,-4°,6,86%,1011 hPa
Tuesday 5 January 2021,04:00,Clear,-4°,6,86%,1011 hPa
Tuesday 5 January 2021,04:30,Clear,-4°,6,86%,1011 hPa
Tuesday 5 January 2021,05:00,Clear,-4°,2,86%,1011 hPa
Tuesday 5 January 2021,05:30,Clear,-5°,2,93%,1010 hPa
Tuesday 5 January 2021,06:00,Clear,-5°,6,86%,1010 hPa
Tuesday 5 January 2021,06:30,Clear,-5°,4,86%,1010 hPa
Tuesday 5 January 2021,07:00,Clear,-5°,4,86%,1011 hPa
Tuesday 5 January 2021,07:30,Clear,-6°,4,93%,1011 hPa
Tuesday 5 January 2021,08:00,Clear,-6°,4,93%,1011 hPa
Tuesday 5 January 2021,08:30,Clear,-6°,4,93%,1011 hPa
Tuesday 5 January 2021,09:00,Clear,-6°,4,93%,1011 hPa
Tuesday 5 January 2021,09:30,Clear,-5°,2,93%,1012 hPa
Tuesday 5 January 2021,10:00,Clear,-2°,Calm,74%,1012 hPa
Tuesday 5 January 2021,10:30,Clear,-2°,4,80%,1012 hPa
Tuesday 5 January 2021,11:00,Clear,0°,2,74%,1013 hPa
Tuesday 5 January 2021,11:30,Clear,1°,4,69%,1013 hPa
Tuesday 5 January 2021,12:00,Clear,2°,Calm,69%,1012 hPa
Tuesday 5 January 2021,12:30,Clear,4°,2,60%,1012 hPa
Tuesday 5 January 2021,13:00,Clear,4°,6,60%,1011 hPa
Tuesday 5 January 2021,13:30,Clear,5°,2,52%,1011 hPa
Tuesday 5 January 2021,14:00,Clear,5°,6,52%,1011 hPa
Tuesday 5 January 2021,14:30,Clear,6°,4,45%,1010 hPa
Tuesday 5 January 2021,15:00,Clear,5°,6,48%,1010 hPa
Tuesday 5 January 2021,15:30,Clear,6°,Calm,42%,1010 hPa
Tuesday 5 January 2021,16:00,Clear,6°,2,42%,1010 hPa
Tuesday 5 January 2021,16:30,Clear,6°,2,45%,1010 hPa
Tuesday 5 January 2021,17:00,Clear,6°,6,45%,1010 hPa
Tuesday 5 January 2021,17:30,Clear,5°,4,48%,1010 hPa
Tuesday 5 January 2021,18:00,Clear,3°,4,56%,1010 hPa
Tuesday 5 January 2021,18:30,Clear,3°,6,56%,1010 hPa
Tuesday 5 January 2021,19:00,Clear,1°,6,64%,1010 hPa
Tuesday 5 January 2021,19:30,Clear,1°,6,64%,1010 hPa
Tuesday 5 January 2021,20:00,Clear,1°,4,59%,1011 hPa
Tuesday 5 January 2021,20:30,Clear,-2°,Calm,74%,1011 hPa
Tuesday 5 January 2021,21:00,Clear,-2°,4,74%,1011 hPa
Tuesday 5 January 2021,21:30,Clear,-2°,7,74%,1011 hPa
Tuesday 5 January 2021,22:00,Clear,-3°,7,80%,1011 hPa
Tuesday 5 January 2021,22:30,Clear,-4°,4,86%,1011 hPa
Tuesday 5 January 2021,23:00,Clear,-3°,6,80%,1011 hPa
Tuesday 5 January 2021,23:30,Clear,-4°,6,86%,1011 hPa
Wednesday 6 January 2021,00:00,Clear,-4°,6,80%,1011 hPa
Wednesday 6 January 2021,00:30,Clear,-4°,6,86%,1011 hPa
Wednesday 6 January 2021,01:00,Clear,-4°,6,86%,1011 hPa
Wednesday 6 January 2021,01:30,Clear,-4°,6,86%,1011 hPa
Wednesday 6 January 2021,02:00,Clear,-5°,4,86%,1011 hPa
Wednesday 6 January 2021,02:30,Clear,-5°,6,86%,1011 hPa
Wednesday 6 January 2021,03:00,Clear,-5°,7,86%,1012 hPa
Wednesday 6 January 2021,03:30,Clear,-5°,6,86%,1012 hPa
Wednesday 6 January 2021,04:00,Clear,-6°,6,86%,1012 hPa
Wednesday 6 January 2021,04:30,Clear,-5°,4,86%,1012 hPa
Wednesday 6 January 2021,05:00,Clear,-6°,4,93%,1011 hPa
Wednesday 6 January 2021,05:30,Clear,-6°,4,93%,1011 hPa
Wednesday 6 January 2021,06:00,Clear,-6°,2,86%,1011 hPa
Wednesday 6 January 2021,06:30,Clear,-6°,6,93%,1011 hPa
Wednesday 6 January 2021,07:00,Clear,-7°,2,93%,1012 hPa
Wednesday 6 January 2021,07:30,Clear,-6°,6,86%,1012 hPa
Wednesday 6 January 2021,08:00,Clear,-6°,4,86%,1012 hPa
Wednesday 6 January 2021,08:30,Clear,-7°,2,93%,1013 hPa
Wednesday 6 January 2021,09:00,Clear,-7°,2,93%,1013 hPa
Wednesday 6 January 2021,09:30,Clear,-6°,2,86%,1013 hPa
Wednesday 6 January 2021,10:00,Clear,-4°,2,86%,1013 hPa
Wednesday 6 January 2021,10:30,Clear,-3°,2,80%,1014 hPa
Wednesday 6 January 2021,11:00,Clear,-2°,4,80%,1014 hPa
Wednesday 6 January 2021,11:30,Clear,0°,7,74%,1014 hPa
Wednesday 6 January 2021,12:00,Clear,1°,7,75%,1014 hPa
Wednesday 6 January 2021,12:30,Clear,3°,6,65%,1013 hPa
Wednesday 6 January 2021,13:00,Clear,4°,6,65%,1013 hPa
Wednesday 6 January 2021,13:30,Clear,5°,4,60%,1012 hPa
Wednesday 6 January 2021,14:00,Clear,6°,4,52%,1012 hPa
Wednesday 6 January 2021,14:30,Clear,7°,4,49%,1012 hPa
Wednesday 6 January 2021,15:00,Clear,7°,4,45%,1011 hPa
Wednesday 6 January 2021,15:30,Clear,6°,6,45%,1011 hPa
Wednesday 6 January 2021,16:00,Clear,7°,4,45%,1011 hPa
Wednesday 6 January 2021,16:30,Clear,7°,4,42%,1011 hPa
Wednesday 6 January 2021,17:00,Clear,6°,2,45%,1011 hPa
Wednesday 6 January 2021,17:30,Clear,4°,2,56%,1011 hPa
Wednesday 6 January 2021,18:00,Clear,2°,2,60%,1012 hPa
Wednesday 6 January 2021,18:30,Clear,2°,4,60%,1012 hPa
Wednesday 6 January 2021,19:00,Clear,1°,6,64%,1012 hPa
Wednesday 6 January 2021,19:30,Clear,0°,6,69%,1012 hPa
Wednesday 6 January 2021,20:00,Clear,1°,Calm,64%,1012 hPa
Wednesday 6 January 2021,20:30,Clear,0°,7,74%,1012 hPa
Wednesday 6 January 2021,21:00,Clear,0°,4,69%,1012 hPa
Wednesday 6 January 2021,21:30,Clear,0°,9,74%,1012 hPa
Wednesday 6 January 2021,22:00,Clear,0°,9,69%,1012 hPa
Wednesday 6 January 2021,22:30,Clear,-1°,2,74%,1012 hPa
Wednesday 6 January 2021,23:00,Clear,0°,6,69%,1012 hPa
Wednesday 6 January 2021,23:30,Clear,1°,11,64%,1012 hPa
Thursday 7 January 2021,00:00,Clear,1°,13,64%,1011 hPa
Thursday 7 January 2021,00:30,Clear,0°,9,69%,1011 hPa
Thursday 7 January 2021,01:00,Clear,-1°,7,74%,1011 hPa
Thursday 7 January 2021,01:30,Clear,-1°,11,74%,1011 hPa
Thursday 7 January 2021,02:00,Clear,-1°,11,74%,1011 hPa
Thursday 7 January 2021,02:30,Clear,-1°,9,74%,1011 hPa
Thursday 7 January 2021,03:00,Clear,-1°,9,74%,1011 hPa
Thursday 7 January 2021,03:30,Clear,-1°,7,74%,1011 hPa
Thursday 7 January 2021,04:00,Clear,-1°,9,74%,1011 hPa
Thursday 7 January 2021,04:30,Clear,-1°,9,74%,1011 hPa
Thursday 7 January 2021,05:00,Clear,-1°,6,74%,1011 hPa
Thursday 7 January 2021,05:30,Fair,-1°,6,74%,1010 hPa
Thursday 7 January 2021,06:00,Snow,-1°,6,80%,1010 hPa
Thursday 7 January 2021,06:30,Snow,-1°,6,80%,1010 hPa
Thursday 7 January 2021,07:00,Snow,0°,2,69%,1011 hPa
Thursday 7 January 2021,07:30,Snow,0°,4,74%,1010 hPa
Thursday 7 January 2021,08:00,Snow,1°,4,64%,1011 hPa
Thursday 7 January 2021,08:30,Snow,1°,7,64%,1011 hPa
Thursday 7 January 2021,09:00,Snow,1°,9,64%,1011 hPa
Thursday 7 January 2021,09:30,Mostly Cloudy,1°,11,69%,1011 hPa
Thursday 7 January 2021,10:00,Mostly Cloudy,1°,9,64%,1012 hPa
Thursday 7 January 2021,10:30,Cloudy,1°,9,69%,1012 hPa
Thursday 7 January 2021,11:00,Cloudy,2°,7,60%,1012 hPa
Thursday 7 January 2021,11:30,Cloudy,2°,4,64%,1012 hPa
Thursday 7 January 2021,12:00,Snow,2°,4,64%,1012 hPa
Thursday 7 January 2021,12:24,Snow,1°,4,80%,1012 hPa
Thursday 7 January 2021,12:30,Snow,1°,4,80%,1012 hPa
Thursday 7 January 2021,12:38,Snow,1°,Calm,80%,1012 hPa
Thursday 7 January 2021,12:49,Snow,0°,2,93%,1012 hPa
Thursday 7 January 2021,13:00,Snow,0°,4,93%,1012 hPa
Thursday 7 January 2021,13:15,Snow,0°,7,93%,1012 hPa
Thursday 7 January 2021,13:30,Light Snow,0°,7,93%,1012 hPa
Thursday 7 January 2021,13:37,Light Snow,0°,7,93%,1011 hPa
Thursday 7 January 2021,13:38,Light Snow,0°,7,93%,1011 hPa
Thursday 7 January 2021,14:00,Snow,0°,7,93%,1011 hPa
Thursday 7 January 2021,14:22,Light Snow,0°,7,93%,1011 hPa
Thursday 7 January 2021,14:30,Light Snow,0°,7,93%,1011 hPa
Thursday 7 January 2021,15:00,Snow,0°,7,100%,1011 hPa
Thursday 7 January 2021,15:18,Snow,0°,9,93%,1011 hPa
Thursday 7 January 2021,15:30,Snow,0°,7,100%,1011 hPa
Thursday 7 January 2021,16:00,Snow,0°,7,100%,1012 hPa
Thursday 7 January 2021,16:17,Light Snow,0°,6,100%,1012 hPa
Thursday 7 January 2021,16:30,Light Snow,0°,6,100%,1012 hPa
Thursday 7 January 2021,16:44,Light Snow,0°,6,100%,1012 hPa
Thursday 7 January 2021,17:00,Light Snow,0°,4,100%,1012 hPa
Thursday 7 January 2021,17:30,Snow,0°,4,100%,1012 hPa
Thursday 7 January 2021,18:00,Mostly Cloudy,0°,4,93%,1012 hPa
Thursday 7 January 2021,18:30,Mostly Cloudy,0°,7,93%,1012 hPa
Thursday 7 January 2021,19:00,Mostly Cloudy,0°,11,93%,1012 hPa
Thursday 7 January 2021,19:30,Fair,0°,7,93%,1012 hPa
Thursday 7 January 2021,20:00,Mostly Cloudy,-1°,9,93%,1012 hPa
Thursday 7 January 2021,20:30,Fair,-1°,11,93%,1012 hPa
Thursday 7 January 2021,21:00,Clear,-2°,11,93%,1012 hPa
Thursday 7 January 2021,21:30,Clear,-2°,7,86%,1012 hPa
Thursday 7 January 2021,22:00,Clear,-2°,4,86%,1011 hPa
Thursday 7 January 2021,22:30,Clear,-3°,9,86%,1011 hPa
Thursday 7 January 2021,23:00,Clear,-3°,6,86%,1012 hPa
Thursday 7 January 2021,23:30,Clear,-3°,9,86%,1012 hPa
Friday 8 January 2021,00:00,Clear,-4°,9,86%,1012 hPa
Friday 8 January 2021,00:30,Clear,-4°,9,86%,1011 hPa
Friday 8 January 2021,01:00,Clear,-5°,13,93%,1011 hPa
Friday 8 January 2021,01:30,Clear,-4°,11,86%,1011 hPa
Friday 8 January 2021,02:00,Clear,-4°,11,86%,1011 hPa
Friday 8 January 2021,02:30,Clear,-5°,9,86%,1011 hPa
Friday 8 January 2021,03:00,Fair,-5°,6,86%,1011 hPa
Friday 8 January 2021,03:30,Partly Cloudy,-4°,13,86%,1011 hPa
Friday 8 January 2021,04:00,Mostly Cloudy,-3°,13,86%,1011 hPa
Friday 8 January 2021,04:30,Mostly Cloudy,-3°,9,86%,1011 hPa
Friday 8 January 2021,05:00,Mostly Cloudy,-3°,7,86%,1011 hPa
Friday 8 January 2021,05:30,Mostly Cloudy,-3°,13,86%,1010 hPa
Friday 8 January 2021,06:00,Mostly Cloudy,-3°,13,86%,1010 hPa
Friday 8 January 2021,06:30,Mostly Cloudy,-3°,11,80%,1010 hPa
Friday 8 January 2021,07:00,Mostly Cloudy,-3°,11,86%,1010 hPa
Friday 8 January 2021,07:30,Mostly Cloudy,-3°,11,86%,1010 hPa
Friday 8 January 2021,08:00,Mostly Cloudy,-2°,11,80%,1010 hPa
Friday 8 January 2021,08:30,Mostly Cloudy,-2°,11,80%,1010 hPa
Friday 8 January 2021,09:00,Mostly Cloudy,-2°,7,80%,1010 hPa
Friday 8 January 2021,09:30,Mostly Cloudy,-2°,11,80%,1010 hPa
Friday 8 January 2021,10:00,Cloudy,-2°,7,80%,1010 hPa
Friday 8 January 2021,10:30,Cloudy,-1°,4,80%,1010 hPa
Friday 8 January 2021,11:00,Cloudy,-1°,Calm,86%,1011 hPa
Friday 8 January 2021,11:30,Snow,0°,2,80%,1010 hPa
Friday 8 January 2021,12:00,Light Snow,0°,2,86%,1010 hPa
Friday 8 January 2021,12:03,Snow,0°,2,86%,1010 hPa
Friday 8 January 2021,12:09,Light Snow,0°,2,86%,1010 hPa
Friday 8 January 2021,12:30,Snow,0°,6,86%,1010 hPa
Friday 8 January 2021,12:36,Snow,0°,4,86%,1009 hPa
Friday 8 January 2021,12:41,Snow,0°,6,86%,1009 hPa
Friday 8 January 2021,13:00,Snow,0°,9,93%,1009 hPa
Friday 8 January 2021,13:30,Snow,0°,9,93%,1008 hPa
Friday 8 January 2021,14:00,Snow,0°,9,100%,1008 hPa
Friday 8 January 2021,14:14,Light Snow,0°,11,100%,1008 hPa
Friday 8 January 2021,14:30,Snow,0°,9,100%,1007 hPa
Friday 8 January 2021,15:00,Snow,0°,6,100%,1007 hPa
Friday 8 January 2021,15:30,Snow,0°,11,100%,1007 hPa
Friday 8 January 2021,16:00,Snow,0°,11,100%,1007 hPa
Friday 8 January 2021,16:30,Snow,0°,15,100%,1006 hPa
Friday 8 January 2021,16:45,Light Snow,1°,19,93%,1006 hPa
Friday 8 January 2021,17:00,Light Snow,1°,15,93%,1006 hPa
Friday 8 January 2021,17:30,Light Snow,1°,17,93%,1006 hPa
Friday 8 January 2021,18:00,Rain and Snow,0°,19,100%,1006 hPa
Friday 8 January 2021,18:30,Snow,0°,15,100%,1005 hPa
Friday 8 January 2021,18:41,Snow,0°,15,100%,1005 hPa
Friday 8 January 2021,19:00,Snow,0°,17,100%,1005 hPa
Friday 8 January 2021,19:30,Snow,0°,17,93%,1005 hPa
Friday 8 January 2021,20:00,Snow,0°,15,93%,1006 hPa
Friday 8 January 2021,20:30,Snow,-1°,15,100%,1006 hPa
Friday 8 January 2021,21:00,Snow,-1°,15,100%,1005 hPa
Friday 8 January 2021,21:12,Snow,-1°,15,100%,1005 hPa
Friday 8 January 2021,21:30,Snow,-1°,17,100%,1005 hPa
Friday 8 January 2021,22:00,Snow,-1°,15,100%,1005 hPa
Friday 8 January 2021,22:30,Snow,-1°,15,100%,1005 hPa
Friday 8 January 2021,23:00,Snow,-1°,17,100%,1005 hPa
Friday 8 January 2021,23:30,Snow,-1°,17,100%,1004 hPa
Saturday 9 January 2021,00:00,Snow,-1°,20,100%,1004 hPa
Saturday 9 January 2021,00:30,Light Snow,-1°,20,100%,1004 hPa
Saturday 9 January 2021,01:00,Snow,-1°,19,100%,1003 hPa
Saturday 9 January 2021,01:30,Snow,-1°,20,>,39 100% 1003 hPa
Saturday 9 January 2021,02:00,Snow,-1°,20,93%,1003 hPa
Saturday 9 January 2021,02:30,Snow,-1°,20,>,41 93% 1003 hPa
Saturday 9 January 2021,03:00,Snow,-1°,20,93%,1003 hPa
Saturday 9 January 2021,03:30,Snow,-1°,20,93%,1003 hPa
Saturday 9 January 2021,04:00,Snow,-1°,20,>,39 93% 1002 hPa
Saturday 9 January 2021,04:30,Snow,-1°,20,93%,1002 hPa
Saturday 9 January 2021,05:00,Snow,-1°,20,93%,1002 hPa
Saturday 9 January 2021,05:30,Snow,-1°,24,>,43 93% 1002 hPa
Saturday 9 January 2021,06:00,Light Snow,-1°,24,>,46 93% 1002 hPa
Saturday 9 January 2021,06:30,Light Snow,-1°,24,>,44 93% 1002 hPa
Saturday 9 January 2021,07:00,Light Snow,-1°,22,93%,1001 hPa
Saturday 9 January 2021,07:30,Light Snow,-1°,22,93%,1001 hPa
Saturday 9 January 2021,08:00,Light Snow,-1°,19,>,37 93% 1002 hPa
Saturday 9 January 2021,08:30,Snow,-1°,19,93%,1002 hPa
Saturday 9 January 2021,08:39,Snow,-1°,19,93%,1002 hPa
Saturday 9 January 2021,09:00,Snow,-1°,19,93%,1002 hPa
Saturday 9 January 2021,09:30,Light Snow,-1°,19,93%,1002 hPa
Saturday 9 January 2021,10:00,Light Snow,-1°,17,>,37 93% 1002 hPa
Saturday 9 January 2021,10:30,Light Snow,-1°,15,100%,1002 hPa
Saturday 9 January 2021,11:00,Light Snow,-1°,17,>,37 100% 1002 hPa
Saturday 9 January 2021,11:30,Light Snow,-1°,15,100%,1002 hPa
Saturday 9 January 2021,12:00,Light Snow,-1°,11,100%,1002 hPa
Saturday 9 January 2021,12:30,Light Snow,-1°,11,100%,1002 hPa
Saturday 9 January 2021,13:00,Light Snow,-1°,9,100%,1002 hPa
Saturday 9 January 2021,13:23,Snow,0°,9,93%,1001 hPa
Saturday 9 January 2021,13:30,Snow,0°,7,93%,1001 hPa
Saturday 9 January 2021,13:43,Light Snow,0°,7,100%,1001 hPa
Saturday 9 January 2021,14:00,Light Snow,0°,9,100%,1001 hPa
Saturday 9 January 2021,14:30,Light Snow,0°,7,100%,1001 hPa
Saturday 9 January 2021,15:00,Light Snow,0°,9,100%,1001 hPa
Saturday 9 January 2021,15:30,Light Snow,0°,7,100%,1001 hPa
Saturday 9 January 2021,16:00,Light Snow,0°,6,100%,1002 hPa
Saturday 9 January 2021,16:30,Light Snow,0°,6,100%,1002 hPa
Saturday 9 January 2021,16:41,Light Snow,0°,4,100%,1002 hPa
Saturday 9 January 2021,17:00,Light Snow,0°,4,100%,1002 hPa
Saturday 9 January 2021,17:30,Light Snow,0°,2,100%,1003 hPa
Saturday 9 January 2021,17:41,Freezing Rain,0°,Calm,100%,1003 hPa
Saturday 9 January 2021,18:00,Mist,0°,Calm,100%,1003 hPa
Saturday 9 January 2021,18:30,Mist,0°,4,100%,1004 hPa
Saturday 9 January 2021,19:00,Mist,0°,4,100%,1004 hPa
Saturday 9 January 2021,19:30,Mist,0°,6,100%,1004 hPa
Saturday 9 January 2021,20:00,Mist,0°,2,100%,1005 hPa
Saturday 9 January 2021,20:30,Cloudy,0°,4,100%,1005 hPa
Saturday 9 January 2021,21:00,Cloudy,0°,6,100%,1005 hPa
Saturday 9 January 2021,21:30,Cloudy,0°,4,100%,1006 hPa
Saturday 9 January 2021,22:00,Mist,0°,4,100%,1006 hPa
Saturday 9 January 2021,22:30,Mist,0°,2,100%,1006 hPa
Saturday 9 January 2021,23:00,Mist,0°,4,100%,1007 hPa
Saturday 9 January 2021,23:30,Mostly Cloudy,0°,4,100%,1007 hPa
Sunday 10 January 2021,00:00,Mostly Cloudy,0°,6,100%,1007 hPa
Sunday 10 January 2021,00:30,Mostly Cloudy,0°,4,100%,1007 hPa
Sunday 10 January 2021,01:00,Partly Cloudy,0°,7,100%,1007 hPa
Sunday 10 January 2021,01:30,Mostly Cloudy,0°,9,100%,1007 hPa
Sunday 10 January 2021,02:00,Mostly Cloudy,0°,6,100%,1007 hPa
Sunday 10 January 2021,02:30,Partly Cloudy,0°,6,100%,1007 hPa
Sunday 10 January 2021,03:00,Fair,0°,4,93%,1007 hPa
Sunday 10 January 2021,03:30,Partly Cloudy,-1°,Calm,100%,1007 hPa
Sunday 10 January 2021,04:00,Fair,-2°,Calm,100%,1007 hPa
Sunday 10 January 2021,04:30,Clear,-1°,Calm,100%,1007 hPa
Sunday 10 January 2021,05:00,Fair,-1°,Calm,93%,1007 hPa
Sunday 10 January 2021,05:30,Fair,-2°,Calm,93%,1007 hPa
Sunday 10 January 2021,06:00,Mostly Cloudy,-2°,Calm,86%,1007 hPa
Sunday 10 January 2021,06:30,Mostly Cloudy,-4°,Calm,93%,1008 hPa
Sunday 10 January 2021,07:00,Mostly Cloudy,-1°,Calm,86%,1008 hPa
Sunday 10 January 2021,07:30,Mostly Cloudy,-1°,Calm,86%,1008 hPa
Sunday 10 January 2021,08:00,Mostly Cloudy,0°,6,86%,1008 hPa
Sunday 10 January 2021,08:30,Mostly Cloudy,1°,11,86%,1008 hPa
